3898,University of Pittsburgh Medical Center - Children's Hospital,4401 Penn Ave,Pittsburgh,PA,15224,US,Non-Networked,J1772,
3899,University of Pittsburgh Medical Center - Mercy Hospital,1400 Locust St,Pittsburgh,PA,15219,US,Non-Networked,J1772,
3900,University of Pittsburgh Medical Center - St Margaret's Parking Lot,815 Freeport Rd,Pittsburgh,PA,15215,US,Non-Networked,J1772,
3901,University of Pittsburgh Medical Center - Passavant Hospital,9100 Babcock Blvd,Pittsburgh,PA,15237,US,Non-Networked,J1772,
3902,University of Pittsburgh Medical Center - Towerview Garage,10 Robinson Ct,Pittsburgh,PA,15219,US,Non-Networked,J1772,
3903,University of Pittsburgh Medical Center - Shadyside South Aiken Garage,S Aiken Ave,Pittsburgh,PA,15232,US,Non-Networked,J1772,
3904,Holiday Inn - Bentleyville,25 Smita Ln,Bentleyville,PA,15314,US,Non-Networked,J1772,
3905,Best Western - Bentleyville,101 Gosia Dr,Bentleyville,PA,15314,US,Non-Networked,J1772,
3906,Westin Convention Center,1000 Penn Ave,Pittsburgh,PA,15222,US,Non-Networked,J1772,
3907,Colorado Mountain College - Glenwood Springs,815 Cooper St,Glenwood Springs,CO,81601,US,Non-Networked,J1772,
3908,GANLEY BMW,24690 Sperry Dr,Westlake,OH,44145,US,ChargePoint Network,J1772,
3909,APOLLO,2135-2141 Park Pl,El Segundo,CA,90245,US,ChargePoint Network,J1772,
3910,APOLLO,2145 Park Pl,El Segundo,CA,90245,US,ChargePoint Network,J1772,
3911,ONTARIO VW,701 S Kettering Dr,Ontario,CA,91761,US,ChargePoint Network,J1772,
3912,APOLLO,800 Apollo St,El Segundo,CA,90245,US,ChargePoint Network,J1772,
3913,CrossRoads Ford,1660 Piney Plains Rd,Cary,NC,27518,US,Non-Networked,NEMA520,
3914,Cogswell Motors,1900 E Main St,Russellville,AR,72801,US,Non-Networked,J1772,
3915,21c Museum Hotel,200 NE A St,Bentonville,AR,72712,US,Non-Networked,J1772,
3916,Arkansas Early Learning - Jonesboro,1901 Woodsprings Rd,Jonesboro,AR,72401,US,Non-Networked,J1772,
3917,Arkansas Early Learning - Wynne Head Start,320 Magnolia St,Wynne,AR,72396,US,Non-Networked,J1772,
3918,Arkansas Early Learning - Carlew Templeton,3119 Highway 367 N,Newport,AR,72112,US,Non-Networked,J1772,
3919,City of Roanoke,102 Market St SE,Roanoke,VA,24011,US,Non-Networked,CHADEMO,
3920,Eastern Connecticut State University - Shakespeare Parking Garage,24 Charger Oak Dr,Willimantic,CT,6226,US,Non-Networked,J1772,
3921,Sierra Club,503 W Franklin St,Boise,ID,83702,US,Non-Networked,J1772,
3922,Gaston Courthouse Community Center,131 N Gaston St,Dallas,NC,28034,US,Non-Networked,J1772,
3923,Goodwill,7375 Hardwood Ct,Cottage Grove,MN,55016,US,Non-Networked,J1772,
3924,Hayford Ford,1330 301st Ave NE,Isanti,MN,55040,US,Non-Networked,J1772,
3925,New Brighton Ford,1100 Silver Lake Rd NW,New Brighton,MN,55112,US,Non-Networked,J1772,
3926,Roseville Chevrolet,2845 Highway 35 W,Roseville,MN,55113,US,Non-Networked,CHADEMO J1772,
3927,The Depot Renaissance,225 3rd Ave S,Minneapolis,MN,55401,US,Non-Networked,J1772,
3928,Education Service Center,1250 W Broadway Ave,Minneapolis,MN,55411,US,Non-Networked,J1772,
3929,St. Louis Park - City Hall,5005 Minnetonka Blvd,St. Louis Park,MN,55416,US,Non-Networked,J1772,
3930,Fat Jack's Cabaret,1682 Wall Ave,Bock,MN,56313,US,Non-Networked,NEMA1450,
3931,Morrie's Nissan,7875 Brooklyn Blvd,Brooklyn Park,MN,55445,US,Non-Networked,CHADEMO J1772 J1772COMBO,
3932,California State University - Channel Islands,1 University Dr,Camarillo,CA,93012,US,Non-Networked,J1772,
3933,California State University - Channel Islands,1 University Dr,Camarillo,CA,93012,US,Non-Networked,J1772,
3934,LAUDERDALE BMW,14800 Sheridan St,Fort Lauderdale,FL,33331,US,ChargePoint Network,J1772,
3935,MOHEGAN LAKE.VW,1744 E Main St,Mohegan Lake,NY,10547,US,ChargePoint Network,J1772,
3936,BMW FACILITIES,Oak Ct,Greer,SC,29651,US,ChargePoint Network,J1772,
3937,APOLLO,800 Apollo,El Segundo,CA,90245,US,ChargePoint Network,J1772,
3938,PHILLIPSACADEMY,1 Chapel Ave,Andover,MA,1810,US,ChargePoint Network,J1772,
3939,NIELLO VOLKSWAG,2625 Alta Arden Expy,Sacramento,CA,95825,US,ChargePoint Network,J1772,
3940,1000 LAKE SHORE,130-138 E Oak St,Chicago,IL,60611,US,ChargePoint Network,J1772,
3941,BRCHARGE,226 N Michigan Ave,Big Rapids,MI,49307,US,ChargePoint Network,J1772,
3942,JNS,1630 N Harlem Ave,Elmwood Park,IL,60707,US,ChargePoint Network,J1772,
3943,JNS,1627 N Pulaski Rd,Chicago,IL,60639,US,ChargePoint Network,J1772,
3944,JNS,5158 N Lincoln Ave,Chicago,IL,60625,US,ChargePoint Network,J1772,
3945,BMW OF VISALIA,111 Neeley Rd,Visalia,CA,93291,US,ChargePoint Network,J1772,
3946,HARBOUR POINT,11700 Mukilteo Speedway,Mukilteo,WA,98275,US,ChargePoint Network,J1772,
3947,OKEMOS BMW 1,2186 Jolly Rd,Meridian Charter Township,MI,48864,US,ChargePoint Network,J1772,
3948,City of Winters - Community Center,201 Railroad Ave,Winters,CA,95694,US,Non-Networked,J1772,
3949,Mellisoni Vineyard,3155 US 97A,Chelan,WA,98816,US,Non-Networked,J1772,
3950,SMM,120 W Kellogg Blvd,St Paul,MN,55102,US,ChargePoint Network,J1772,
3951,ILLINI CHARGING,601 S Lincoln Ave,Urbana,IL,61801,US,ChargePoint Network,J1772,
3952,SKATE PARK,7715 Terrace Ave,Middleton,WI,53562,US,ChargePoint Network,J1772,
3953,MA PORTFOLIO,1177 Boston-Providence Turnpike,Norwood,MA,2062,US,ChargePoint Network,J1772,
3954,CITY CREEK,115-123 Regent St,Salt Lake City,UT,84111,US,ChargePoint Network,J1772,
3955,EVCP 1,781 W Starin Road,Whitewater,WI,53190,US,ChargePoint Network,J1772,
3956,MELROSE MA,26 Winthrop St,Melrose,MA,2176,US,ChargePoint Network,J1772,
3957,Zion National Park Lodge,1 Zion National Park Lodge,Springdale,UT,84767,US,Non-Networked,J1772,
3958,Westar Energy - Pittsburg Service Center,1909 S Olive St,Pittsburg,KS,66762,US,Non-Networked,J1772,
3959,TOWER COMPANIES,1828 L St NW,Washington,DC,20036,US,ChargePoint Network,J1772,
3960,TOWER COMPANIES,1707 L St NW,Washington,DC,20036,US,ChargePoint Network,J1772,
3961,METRO NASHVILLE,1st Ave S,Nashville,TN,37210,US,ChargePoint Network,J1772,
3962,Butte College - Chico,2320 Forest Ave,Chico,CA,95928,US,Non-Networked,J1772 J1772COMBO NEMA520,SOLAR
3963,80 SOUTH LAKE,80 S Lake Ave,Pasadena,CA,91101,US,ChargePoint Network,J1772,
3964,City of Auburn,1225 Lincoln Way,Auburn,CA,95603,US,Non-Networked,J1772,
3965,Unity College,42 Murdock Dr,Unity,ME,4988,US,Non-Networked,J1772,
3966,Eagle County,500 Broadway St,Eagle,CO,81631,US,Non-Networked,CHADEMO J1772COMBO,
3967,City of Auburn - Train Station,11500 Blocker Dr,Auburn,CA,95603,US,Non-Networked,J1772,
3968,Stanley Ford,8825 Mallard St,Juneau,AK,99801,US,Non-Networked,J1772,
3969,Sound Ford,101 SW Grady Way,Renton,WA,98057,US,Non-Networked,J1772,
3970,Cliff's Elbow Too,1085 Franklinville Rd,Laurel,NY,11948,US,Non-Networked,J1772,
3971,Cliff's Elbow Room,1549 Main Rd,Jamesport,NY,11947,US,Non-Networked,J1772,
3972,PUBLIC STATIONS,1011 Nichols Road,Monona,WI,53716,US,ChargePoint Network,J1772,
3973,PUBLIC STATIONS,1101 Nichols Road,Monona,WI,53716,US,ChargePoint Network,J1772,
3974,PD,Chase School Rd,Palm Desert,CA,92211,US,ChargePoint Network,J1772,
3975,PD,73170 El Paseo,Palm Desert,CA,92260,US,ChargePoint Network,J1772,
3976,PD,72399 CA-111,Palm Desert,CA,92260,US,ChargePoint Network,J1772,
3977,CAPITOL VW,911 Capitol Expressway Auto Mall,San Jose,CA,95136,US,ChargePoint Network,J1772 J1772COMBO,
3978,CITY VOLKSWAGEN,2205 Morena Blvd,San Diego,CA,92110,US,ChargePoint Network,J1772,
3979,Wayne State University - Parking Structure #1,450 W Palmer,Detroit,MI,48202,US,Non-Networked,J1772,
3980,Wayne State University - Parking Structure #2,5150 Lodge Service Dr,Detroit,MI,48202,US,Non-Networked,J1772,
3981,Wayne State University - Parking Structure #3,45 E Warren,Detroit,MI,48202,US,Non-Networked,J1772,
3982,Wayne State University - Parking Structure #4,555 E Canfield,Detroit,MI,48202,US,Non-Networked,J1772,
3983,Wayne State University - Parking Structure #5,5501 Anthony Wayne Dr,Detroit,MI,48202,US,Non-Networked,J1772,
3984,Wayne State University - Parking Structure #6,61 Putnam,Detroit,MI,48202,US,Non-Networked,J1772,
3985,Wayne State University - Parking Structure #7,3717 John R,Detroit,MI,48202,US,Non-Networked,J1772,
3986,Wayne State University - Parking Structure #8,91 W Forest,Detroit,MI,48202,US,Non-Networked,J1772,
3987,Wayne State University - Lot #50,1200 W Warren,Detroit,MI,48202,US,Non-Networked,J1772,
3988,Wayne State University - Lot #75,545 E Canfield,Detroit,MI,48202,US,Non-Networked,J1772,
3989,HUDSON VALLEY,1148 Old Rte 9,Wappingers Falls,NY,12590,US,ChargePoint Network,J1772,
3990,SAN BERNARDINO,1600 Cam Real,San Bernardino,CA,92408,US,ChargePoint Network,J1772,
3991,Hartland Park and Ride,US 5 and 42nd St,Hartland,VT,5089,US,Non-Networked,NEMA520,
3992,2999 OVERLAND,2999 Overland Ave,Los Angeles,CA,90064,US,ChargePoint Network,J1772,
3993,PRINCETON VW,902 Route 206,Princeton,NJ,8540,US,ChargePoint Network,J1772,
3994,HMC 1,2100 Wescott Dr,Flemington,NJ,8822,US,ChargePoint Network,J1772,
3995,North Carolina State University - Keystone Science Center,1791 Varsity Dr,Raleigh,NC,27606,US,Non-Networked,CHADEMO J1772,SOLAR
3996,iHotel and Conference Center,1900 S 1st St,Champaign,IL,61820,US,Non-Networked,J1772,
3997,Ricker's,1850 151st St,Carmel,IN,46033,US,Non-Networked,CHADEMO J1772COMBO,
3998,Moonspinner Condominiums,4425 Thomas Dr,Panama City Beach,FL,32408,US,Non-Networked,J1772,
3999,Extra Space Storage,6033 S Central Ave,Los Angeles,CA,90001,US,Non-Networked,J1772,
4000,Extra Space Storage,2904 Casitas Ave,Los Angeles,CA,90039,US,Non-Networked,J1772,
4001,Extra Space Storage,1860 Vine St,Los Angeles,CA,90028,US,Non-Networked,J1772,
4002,LBA REALTY,3101 Michelson Dr,Irvine,CA,92612,US,ChargePoint Network,J1772,
4003,EVCP 1,"449 Fremont Street, Whitewater, WI",Whitewater,WI,53190,US,ChargePoint Network,J1772,
4004,Moffitt's Ford Lincoln & RV,1819 SE Marshall St,Boone,IA,50036,US,Non-Networked,J1772,
4005,Green Rock Apartments,1018 19th Ave NE,Minneapolis,MN,55418,US,Non-Networked,J1772,
4006,Green Rock Apartments,1501 Portland Ave S,Minneapolis,MN,55404,US,Non-Networked,J1772,
4007,Green Rock Apartments,2440 Harriet Ave,Minneapolis,MN,55405,US,Non-Networked,J1772,
4008,FIRST STREET,50 S 1st St,St Charles,IL,60174,US,ChargePoint Network,J1772,
4009,VASEO,16220 N 7th St,Phoenix,AZ,85022,US,ChargePoint Network,J1772,
4010,CPEX,1600 Pacific Hwy,San Diego,CA,92101,US,ChargePoint Network,J1772 J1772COMBO,
4011,NATIONAL UNIV,3654 Aero Ct,San Diego,CA,92123,US,ChargePoint Network,J1772,
4012,EV CHARGER,2900 S Casino Dr,Laughlin,NV,89029,US,ChargePoint Network,J1772,
4013,EV CHARGER,3475 S Las Vegas Blvd,Las Vegas,NV,89109,US,ChargePoint Network,J1772,
4014,EV CHARGER,Audrie St,Paradise,NV,89109,US,ChargePoint Network,J1772,
4015,EV CHARGER,3667 S Las Vegas Blvd,Las Vegas,NV,89109,US,ChargePoint Network,J1772,
4016,HERITAGE  VW,9808 Reisterstown Rd,Owings Mills,MD,21117,US,ChargePoint Network,J1772,
4017,UC IRVINE,651 E Peltason Dr,Irvine,CA,92617,US,ChargePoint Network,J1772,
4018,Folded Hills Farmstead,2323 Old Coast Highway Rd,Gaviota,CA,93117,US,Non-Networked,NEMA520,
4019,STONERIDGE CORP,6140 Stoneridge Mall Rd,Pleasanton,CA,94588,US,ChargePoint Network,J1772,
4020,Nonatum Resort,95 Ocean Ave,Kennebunkport,ME,4046,US,Non-Networked,J1772,
4021,Beachmere Inn,62 Beachmere Pl,Ogunquit,ME,3907,US,Non-Networked,J1772,
4022,Horizon Solutions,32 Haigis Pkwy,Scarborough,ME,4074,US,Non-Networked,J1772,
4023,Best Western Plus - Boulder Inn,770 28th St,Boulder,CO,80303,US,Non-Networked,J1772,SOLAR
4024,Destin Commons Mall,4300 Legendary Dr,Destin,FL,32541,US,Non-Networked,J1772,
4025,OBC,411 108th Ave NE,Bellevue,WA,98004,US,ChargePoint Network,J1772,
4026,GLENDALE PLAZA,655 Central Ave,Glendale,CA,91203,US,ChargePoint Network,J1772,
4027,CITYOFSANRAFAEL,950 5th Ave,San Rafael,CA,94901,US,ChargePoint Network,J1772,
4028,PUENTE HILLS VW,17110 E Gale Ave,City of Industry,CA,91745,US,ChargePoint Network,J1772,
4029,ROSEVILLE VW,830 Automall Dr,Roseville,CA,95661,US,ChargePoint Network,J1772,
4030,LIBBIE MILL,4901 Libbie Mill East Blvd,Richmond,VA,23230,US,ChargePoint Network,J1772,
4031,OLD SAYBROOK VW,319 Middlesex Turnpike,Old Saybrook,CT,6475,US,ChargePoint Network,J1772,
4032,Canton Town Hall,4 Market St,Canton,CT,6002,US,Non-Networked,J1772,
4033,Bishop's Orchards,1355 Boston Post Rd,Guilford,CT,6437,US,Non-Networked,J1772,
4034,Killingly Town Hall,172 Main St,Killingly,CT,6239,US,Non-Networked,J1772,
4035,East Norwalk Library,51 Van Zant St,Norwalk,CT,6854,US,Non-Networked,J1772,
4036,Town of Stafford - Town Hall,1 Main St,Stafford Springs,CT,6076,US,Non-Networked,J1772,SOLAR
4037,Windham Town Hall,979 Main St,Windham,CT,6226,US,Non-Networked,J1772,
4038,Woodbridge Town Hall,11 Meetinghouse Ln,Woodbridge,CT,6525,US,Non-Networked,J1772,
4039,IRL WEST RAMP,900 E 2nd Ave,Coralville,IA,52241,US,ChargePoint Network,J1772 NEMA520,
4040,IBIS WALK,871 Ibis Walk Place N.,St Petersburg,FL,33716,US,ChargePoint Network,J1772,
4041,MONTEREY AIRPRT,199-203 Fred Kane Dr,Monterey,CA,93940,US,ChargePoint Network,J1772 NEMA520,
4042,BMW-NA,250 Chestnut Ridge Rd,Woodcliff Lake,NJ,7677,US,ChargePoint Network,J1772 J1772COMBO,
4043,BMW-NA,200 Chestnut Ridge Rd,Woodcliff Lake,NJ,7677,US,ChargePoint Network,J1772 J1772COMBO,
4044,BMW-NA,300 Chestnut Ridge Rd,Woodcliff Lake,NJ,7677,US,ChargePoint Network,J1772 J1772COMBO,
4045,IPA PARTNERS,455 S Recker Rd,Gilbert,AZ,85234,US,ChargePoint Network,J1772,
4046,PD,72840 Hwy 111,Palm Desert,CA,92260,US,ChargePoint Network,J1772,
4047,HANSEL VW,2987 Corby Ave,Santa Rosa,CA,95407,US,ChargePoint Network,J1772,
4048,MOMENTUM OF FLD,2855 Auto Mall Pkwy,Fairfield,CA,94533,US,ChargePoint Network,J1772,
4049,WALDORF VW,2282 Crain Hwy,Waldorf,MD,20601,US,ChargePoint Network,J1772,
4050,UMASS LOWELL,233 Pawtucket St,Lowell,MA,1854,US,ChargePoint Network,J1772,
4051,RMLD,804 Woburn St,Wilmington,MA,1887,US,ChargePoint Network,J1772,
4052,WHOLE FOODS MKT,103 Lusher Ct,Frisco,CO,80443,US,ChargePoint Network,J1772,
4053,WINN VOLKSWAGEN,39695 Balentine Dr,Newark,CA,94560,US,ChargePoint Network,J1772 J1772COMBO,
4054,RIVERHEAD BAY,1521 Old Country Rd,Riverhead,NY,11901,US,ChargePoint Network,J1772,
4055,"CFP II, LLC",240 E Illinois St,Chicago,IL,60611,US,ChargePoint Network,J1772,
4056,CHICO VW,902 Oroville Ave,Chico,CA,95928,US,ChargePoint Network,J1772,
4057,RCEA EV NETWORK,777 Casino Way,Blue Lake,CA,95525,US,ChargePoint Network,J1772,
4058,DENVER,17900 Trading Post Rd,Morrison,CO,80465,US,ChargePoint Network,J1772,
4059,U.S ARMY C.O.E,2000 Fort Point Rd,Galveston,TX,77550,US,ChargePoint Network,J1772,
4060,1551 EASTLAKE A,1551 Eastlake Ave E,Seattle,WA,98102,US,ChargePoint Network,J1772,
4061,JNS,3630 N Southport Ave,Chicago,IL,60613,US,ChargePoint Network,J1772,
4062,UGA,South Campus Deck,Athens,GA,30605,US,ChargePoint Network,J1772,
4063,UGA,East Campus Deck,Athens,GA,30605,US,ChargePoint Network,J1772,
4064,SDIA,2701 N Harbor Dr,San Diego,CA,92101,US,ChargePoint Network,J1772,
4065,SPENCER CENTER,157 Main Street,Spencer,MA,1562,US,ChargePoint Network,J1772,
4066,Kwik Trip #270,222 Lawe St,Kaukauna,WI,54130,US,Non-Networked,NEMA520,
4067,Kwik Trip #317,1751 E Wisconsin St,Sparta,WI,54656,US,Non-Networked,NEMA520,
4068,Kwik Trip #865,130 Dynex Dr,Pewaukee,WI,53072,US,Non-Networked,NEMA520,
4069,Kwik Trip #241,300 S Pine Ridge Ave,Merrill,WI,54452,US,Non-Networked,NEMA520,
4070,Kwik Trip #247,235 North Rd,Cloquet,MN,55720,US,Non-Networked,NEMA520,
4071,Kwik Trip #201,3530 Mall Dr,Eau Claire,WI,54701,US,Non-Networked,NEMA520,
4072,Kwik Star #207,1420 11th St,De Witt,IA,52742,US,Non-Networked,NEMA520,
4073,Kwik Trip #234,1320 Highway 45,Cloquet,MN,55720,US,Non-Networked,NEMA520,
4074,CHERRY HILL VW,2175 NJ-70,Cherry Hill,NJ,8002,US,ChargePoint Network,J1772,
4075,UDOT  HQ,4501 South 2700 West,Salt Lake City,UT,84119,US,ChargePoint Network,J1772,
4076,SEMICAT,47900 Fremont Blvd,Fremont,CA,94538,US,ChargePoint Network,J1772,
4077,UC IRVINE,6452 Adobe Cir S,Irvine,CA,92617,US,ChargePoint Network,J1772,
4078,City of Santa Monica - Garage #6,1443 2nd St,Santa Monica,CA,90403,US,Non-Networked,J1772,
4079,KINGSTON VW,1249 Ulster Ave,Kingston,NY,12401,US,ChargePoint Network,J1772,
4080,AVB BAKER RANCH,1000 Lupine,Lake Forest,CA,92610,US,ChargePoint Network,J1772,
4081,LYNCHBURG BMW,2643 Lakeside Dr,Lynchburg,VA,24501,US,ChargePoint Network,J1772,
4082,901 FIFTH,901 5th Ave,Seattle,WA,98164,US,ChargePoint Network,J1772,
4083,LU,1-15 Buttrick Rd,Londonderry,NH,3053,US,ChargePoint Network,J1772,
4084,OSR,24055 Clinton Keith Rd,Wildomar,CA,92595,US,ChargePoint Network,J1772,
4085,STONY BROOK UNV,Lake Dr,Stony Brook,NY,11790,US,ChargePoint Network,J1772,
4086,ANTWERPEN VW,8075 Governor Ritchie Hwy,Pasadena,MD,21122,US,ChargePoint Network,J1772,
4087,OURISMAN VW,3363-3393 Laurel Fort Meade Rd,Maryland City,MD,20724,US,ChargePoint Network,J1772,
4088,1616 EASTLAKE,1616 Eastlake Ave E,Seattle,WA,98102,US,ChargePoint Network,J1772,
4089,BLUE LOT,1630 Metropolitan Pkwy SW Building 600,Atlanta,GA,30310,US,ChargePoint Network,J1772,
4090,Town of Cortlandt,1 Heady St,Cortlandt,NY,10567,US,EV Connect,J1772,
4091,Tarrytown Metro - North Train Station,4173 Green St,Tarrytown,NY,10591,US,EV Connect,J1772,
4092,Chappaqua Metro - North Train Station,108 Allen Pl,Chappaqua,NY,10514,US,EV Connect,J1772,
4093,Hamilton Parking Garage,365 Hamilton Ave,White Plains,NY,10601,US,EV Connect,J1772,
4094,Longview Parking Garage,11 Longview Ave,White Plains,NY,10601,US,EV Connect,J1772,
4095,Lyons Place Municipal Parking Garage,4 Lyons Pl,White Plains,NY,10601,US,EV Connect,J1772,
4096,Skaneateles Village Hall,26 Fennell St,Skaneateles,NY,13152,US,EV Connect,J1772,
4097,Lexington-Grove East Garage,100 Main St,White Plains,NY,10601,US,EV Connect,J1772,
4098,Price Chopper #168,19 Centre Dr,Plattsburgh,NY,12901,US,Non-Networked,J1772,
4099,Metro-North Train Station - Cortlandt,2 Memorial Dr,Cortlandt Manor,NY,10520,US,Non-Networked,J1772,
4100,Beacon Metro North Train Station,1 Ferry Plaza,Beacon,NY,12508,US,EV Connect,J1772,
4101,Stony Brook University,118 Administration,Stony Brook,NY,11790,US,EV Connect,J1772,
4102,Port Authority Bus Terminal,625 8th Ave,New York,NY,10018,US,EV Connect,J1772,
4103,Bay Ridge Municipal Parking Garage,8501 5th Ave,Brooklyn,NY,11209,US,EV Connect,J1772,
4104,Court Square Municipal Parking Garage,45 Court Square,Queens,NY,11101,US,EV Connect,J1772,
4105,East 149th Street Municipal Parking Garage,315 E 149th St,Bronx,NY,10451,US,EV Connect,J1772,
4106,Saint George Courthouse,54 Central Ave,Staten Island,NY,10301,US,EV Connect,J1772,
4107,Jamestown Community College,525 Falconer St,Jamestown,NY,14702,US,EV Connect,J1772,
4108,Rouses Point,139 Lake St,Rouses Point,NY,12979,US,EV Connect,J1772,
4109,Freeport,Freeport Plaza E,Freeport,NY,11520,US,EV Connect,J1772,
4110,BAYSHORE TECH,800 Bridge Pkwy,Redwood City,CA,94065,US,ChargePoint Network,J1772,
4111,BROOKFIELD WEST,1801 California St,Denver,CO,80202,US,ChargePoint Network,J1772,
4112,AUSTIN DOWNTOWN,403 1st St NW,Austin,MN,55912,US,ChargePoint Network,J1772,
4113,PIE-CAPRIDGE,115 Wild Basin Rd,Austin,TX,78746,US,ChargePoint Network,J1772,
4114,HMB,714 Kelly Ave,Half Moon Bay,CA,94019,US,ChargePoint Network,J1772,
4115,PALISADES VW,115 NY-59,Nyack,NY,10960,US,ChargePoint Network,J1772,
4116,CITY OF BARRE,1-101 Merchants Row,Barre,VT,5641,US,ChargePoint Network,J1772,
4117,CITY OF BARRE,2-98 Buzzell Pl,Barre,VT,5641,US,ChargePoint Network,J1772,
4118,MADERA COUNTY,18814-18842 Rd 26,Madera,CA,93638,US,ChargePoint Network,J1772,
4119,PIE AE,1000 E 41st St,Austin,TX,78751,US,ChargePoint Network,J1772,
4120,CNTYOFRIVERSIDE,83010 CA-111,Indio,CA,92201,US,ChargePoint Network,J1772,
4121,SPRING STREET,89-199 Spring St,Williamstown,MA,1267,US,ChargePoint Network,J1772,
4122,FREEHOLD BMW,4225 U.S. 9,Freehold,NJ,7728,US,ChargePoint Network,J1772,
4123,SUQ CLEARWATER,15347 Suquamish Way NE,Suquamish,WA,98392,US,ChargePoint Network,J1772,
4124,IRVINE  CO  OFC,4770 Eastgate Mall,San Diego,CA,92121,US,ChargePoint Network,J1772,
4125,ELK GROVE VW,9776 W Stockton Blvd,Elk Grove,CA,95757,US,ChargePoint Network,J1772,
4126,CYPRESS PARK,6700 N Andrews Ave,Fort Lauderdale,FL,33309,US,ChargePoint Network,J1772,
4127,ALDERSON BMW,1112 19th St,Lubbock,TX,79401,US,ChargePoint Network,J1772,
4128,BMW,1155 Hwy 101 S,Greer,SC,29651,US,ChargePoint Network,J1772 J1772COMBO,
4129,BMW,1400 Hwy 101 S,Greer,SC,29651,US,ChargePoint Network,J1772 J1772COMBO,
4130,PIE AE,846-888 Barton Springs Rd,Austin,TX,78704,US,ChargePoint Network,J1772,
4131,THE M RESORT,12300 S Las Vegas Blvd,Henderson,NV,89044,US,ChargePoint Network,J1772,
4132,IRVINE  CO  OFC,5 Park Plaza,Irvine,CA,92614,US,ChargePoint Network,J1772,
4133,BMW FACILITIES,2200 Danieldale Rd,Lancaster,TX,75134,US,ChargePoint Network,J1772,
4134,BURLINGAME,294-298 California Dr,Burlingame,CA,94010,US,ChargePoint Network,J1772,
4135,MURRAY BMW 1,4350 E Kentucky Ave,Denver,CO,80246,US,ChargePoint Network,J1772,
4136,Ottawa National Wildlife Refuge,14000 W State Route 2,Oak Harbor,OH,43449,US,Non-Networked,J1772,SOLAR
